,name,attribute,algorithm,params,run-id,DIbinary,DIavgall,CV,comparative-sensitive-TPR,accuracy,0-accuracy,1-accuracy,sensitive-accuracy,TNR,sensitive-TNR,comparative-sensitive-accuracy,BCR,sensitive-calibration+,sensitive-calibration-,TPR,sensitive-TPR,comparative-sensitive-TNR,MCC,comparative-sensitive-calibration+,comparative-sensitive-calibration-
53,german,age,ZafarBaseline,,3,1.0,1.0,1.0,1.0,0.5149700598802395,0.484472049689441,0.5433526011560693,0.5093984962406015,0.0,1.0,0.9812030075187971,0.5,0.5093984962406015,1.0,1.0,1.0,1.0,0.0,0.9812030075187971,1.0
54,german,age,ZafarBaseline,,4,1.0,1.0,1.0,1.0,0.4880239520958084,0.525,0.4540229885057471,0.4451839826839827,0.0,1.0,0.8524891774891775,0.5,0.4451839826839827,1.0,1.0,1.0,1.0,0.0,0.8524891774891775,1.0
55,german,age,ZafarBaseline,,5,1.0,1.0,1.0,1.0,0.4940119760479042,0.4702380952380952,0.5180722891566265,0.4693509615384616,0.0,1.0,0.9074519230769232,0.5,0.4693509615384616,1.0,1.0,1.0,1.0,0.0,0.9074519230769232,1.0
56,german,age,ZafarBaseline,,6,1.0,1.0,1.0,1.0,0.4730538922155689,0.44171779141104295,0.5029239766081871,0.4523244781783681,0.0,1.0,0.9340607210626186,0.5,0.4523244781783681,1.0,1.0,1.0,1.0,0.0,0.9340607210626186,1.0
57,german,age,ZafarBaseline,,7,1.0,1.0,1.0,1.0,0.4910179640718562,0.4610778443113773,0.5209580838323353,0.4541427399507794,0.0,1.0,0.8743232157506153,0.5,0.4541427399507794,1.0,1.0,1.0,1.0,0.0,0.8743232157506153,1.0
58,german,age,ZafarBaseline,,8,1.0,1.0,1.0,1.0,0.4640718562874251,0.4654088050314466,0.4628571428571429,0.4180635141648369,0.0,1.0,0.8399293096984952,0.5,0.4180635141648369,1.0,1.0,1.0,1.0,0.0,0.8399293096984952,1.0
59,german,age,ZafarBaseline,,9,1.0,1.0,1.0,1.0,0.5059880239520959,0.5064102564102564,0.5056179775280899,0.4822070914696814,0.0,1.0,0.92844295991778,0.5,0.4822070914696814,1.0,1.0,1.0,1.0,0.0,0.92844295991778,1.0
60,german,age,ZafarFairness,c=0.001,0,1.0,1.0,1.0,1.0,0.4910179640718562,0.519774011299435,0.4585987261146497,0.4702214930270714,0.0,1.0,0.9291222313371617,0.5,0.4702214930270714,1.0,1.0,1.0,1.0,0.0,0.9291222313371617,1.0
61,german,age,ZafarFairness,c=0.001,1,1.0,1.0,1.0,1.0,0.4940119760479042,0.4868421052631579,0.5,0.4749897498974989,0.0,1.0,0.9389093890938908,0.5,0.4749897498974989,1.0,1.0,1.0,1.0,0.0,0.9389093890938908,1.0
62,german,age,ZafarFairness,c=0.001,2,1.0,1.0,1.0,1.0,0.5179640718562875,0.5329341317365269,0.5029940119760479,0.5164864291772688,0.0,1.0,0.99480491942324,0.5,0.5164864291772688,1.0,1.0,1.0,1.0,0.0,0.99480491942324,1.0
63,german,age,ZafarFairness,c=0.001,3,1.0,1.0,1.0,1.0,0.5149700598802395,0.484472049689441,0.5433526011560693,0.5093984962406015,0.0,1.0,0.9812030075187971,0.5,0.5093984962406015,1.0,1.0,1.0,1.0,0.0,0.9812030075187971,1.0
64,german,age,ZafarFairness,c=0.001,4,1.0,1.0,1.0,1.0,0.4880239520958084,0.525,0.4540229885057471,0.4451839826839827,0.0,1.0,0.8524891774891775,0.5,0.4451839826839827,1.0,1.0,1.0,1.0,0.0,0.8524891774891775,1.0
65,german,age,ZafarFairness,c=0.001,5,1.0,1.0,1.0,1.0,0.4940119760479042,0.4702380952380952,0.5180722891566265,0.4693509615384616,0.0,1.0,0.9074519230769232,0.5,0.4693509615384616,1.0,1.0,1.0,1.0,0.0,0.9074519230769232,1.0
66,german,age,ZafarFairness,c=0.001,6,1.0,1.0,1.0,1.0,0.4730538922155689,0.44171779141104295,0.5029239766081871,0.4523244781783681,0.0,1.0,0.9340607210626186,0.5,0.4523244781783681,1.0,1.0,1.0,1.0,0.0,0.9340607210626186,1.0
67,german,age,ZafarFairness,c=0.001,7,1.0,1.0,1.0,1.0,0.4910179640718562,0.4610778443113773,0.5209580838323353,0.4541427399507794,0.0,1.0,0.8743232157506153,0.5,0.4541427399507794,1.0,1.0,1.0,1.0,0.0,0.8743232157506153,1.0
68,german,age,ZafarFairness,c=0.001,8,1.0,1.0,1.0,1.0,0.4640718562874251,0.4654088050314466,0.4628571428571429,0.4180635141648369,0.0,1.0,0.8399293096984952,0.5,0.4180635141648369,1.0,1.0,1.0,1.0,0.0,0.8399293096984952,1.0
69,german,age,ZafarFairness,c=0.001,9,1.0,1.0,1.0,1.0,0.5059880239520959,0.5064102564102564,0.5056179775280899,0.4822070914696814,0.0,1.0,0.92844295991778,0.5,0.4822070914696814,1.0,1.0,1.0,1.0,0.0,0.92844295991778,1.0
70,german,age,Feldman-SVM,lambda=1.0,0,0.9263709853615903,0.9263709853615903,0.9447087776866284,1.1348258706467662,0.5778443113772455,0.5988700564971752,0.554140127388535,0.6160514082581351,0.3411764705882353,0.3924447054218047,1.13021602406344,0.5821736011477762,0.5605108877721943,0.2521645021645021,0.8231707317073171,0.8659203980099502,1.189469563515365,0.18719773823959684,1.045644891122278,0.6861471861471862
71,german,age,Feldman-SVM,lambda=1.0,1,0.8899835796387521,0.8899835796387521,0.9175891758917588,1.1402502606882168,0.5748502994011976,0.6447368421052632,0.5164835164835165,0.6283605693199791,0.3431952662721893,0.4169509594882729,1.171850289931471,0.5776582391967007,0.5755336617405583,0.26085434173669464,0.8121212121212121,0.8584462982273202,1.25181236673774,0.17564056028423622,1.0870279146141215,0.6687675070028012
72,german,age,Feldman-SVM,lambda=1.0,2,0.8795418641390206,0.8795418641390206,0.9029898218829516,0.9922496025437202,0.5718562874251497,0.5688622754491018,0.5748502994011976,0.5961620016963528,0.2795031055900621,0.3333333333333333,1.085453774385072,0.5617168707141063,0.5764334169686831,0.3487394957983193,0.8439306358381503,0.8417130365659777,1.1904761904761905,0.14998678253721878,1.0628194405724374,0.8739495798319328
73,german,age,Feldman-SVM,lambda=1.0,3,0.9622522805913808,0.9622522805913808,0.9734630694383016,1.1798806479113384,0.5778443113772455,0.6211180124223602,0.5375722543352601,0.6364440513047325,0.3765432098765432,0.4434742647058824,1.1977001326846528,0.5719925351708297,0.6070099976749593,0.3023590333716916,0.7674418604651163,0.8218243819266837,1.2306985294117647,0.15667530406367042,1.133806091606603,0.6680092059838896
74,german,age,Feldman-SVM,lambda=1.0,4,1.0147341447789875,1.0147341447789875,1.0124458874458877,1.0325659741718136,0.5389221556886228,0.5625,0.5172413793103449,0.5088744588744588,0.19883040935672516,0.1932712956335004,0.8965367965367965,0.5472679654145589,0.473542600896861,0.2829268292682927,0.8957055214723927,0.9067939359910164,0.9770937723693628,0.13137431250617554,0.8529147982062779,0.8341463414634147
75,german,age,Feldman-SVM,lambda=1.0,5,0.8619528619528619,0.8619528619528619,0.8932291666666666,1.0075757575757578,0.5598802395209581,0.5654761904761905,0.5542168674698795,0.5747195512820513,0.3136094674556213,0.3552867383512545,1.0556891025641026,0.5628653397884167,0.5298174048174049,0.3309018567639257,0.8121212121212121,0.8143939393939394,1.17831541218638,0.14488283650630682,0.9788267288267288,0.7997347480106101
76,german,age,Feldman-SVM,lambda=1.0,6,0.6877070619006103,0.6877070619006103,0.7875948766603416,1.0576923076923077,0.6047904191616766,0.6134969325153374,0.5964912280701754,0.6764112903225806,0.4659090909090909,0.5817460317460318,1.2278225806451613,0.6127013808975834,0.6296365330848089,0.26541274817136884,0.7594936708860759,0.7788461538461539,1.392063492063492,0.23455602912638346,1.1890027958993477,0.7722048066875653
77,german,age,Feldman-SVM,lambda=1.0,7,0.7834018314225971,0.7834018314225971,0.8357123325129887,1.1151662611516624,0.562874251497006,0.5568862275449101,0.5688622754491018,0.6173366147115122,0.3411764705882353,0.4265252976190476,1.1856166256494394,0.5669296987087518,0.5563645188690693,0.2957589285714285,0.7926829268292683,0.8313057583130576,1.3374255952380951,0.1497937363677138,1.0580026695789346,0.6227678571428572
78,german,age,Feldman-SVM,lambda=1.0,8,0.9910427477143564,0.9910427477143564,0.99223477748621,1.0464376590330788,0.4850299401197605,0.4779874213836478,0.4914285714285714,0.4622181759760081,0.1452513966480447,0.1532882011605416,0.9206340705831949,0.5113353757433772,0.430327868852459,0.3428571428571429,0.8774193548387097,0.8934478371501272,1.0338491295938104,0.03311334870951675,0.860655737704918,0.7142857142857143
79,german,age,Feldman-SVM,lambda=1.0,9,1.042726679712981,1.042726679712981,1.0336587872559095,1.0119444444444443,0.5808383233532934,0.5641025641025641,0.5955056179775281,0.5556911613566291,0.28484848484848485,0.2621569571497352,0.9243319630010278,0.5773354850277927,0.52451856263649,0.31101694915254235,0.8698224852071006,0.8740277777777778,0.927298988926336,0.1910058423743909,0.9074846138574548,0.9779661016949152
80,german,age,Feldman-GaussianNB,lambda=1.0,0,0.926455631833206,0.926455631833206,0.9367240907847962,1.0114427860696518,0.6017964071856288,0.6214689265536724,0.5796178343949044,0.6043478260869566,0.25882352941176473,0.2849872773536896,1.008695652173913,0.6080703012912482,0.5443381180223286,0.1167953667953668,0.9573170731707316,0.9609452736318408,1.0966921119592876,0.3004031185170691,0.9658692185007974,0.9092664092664092
81,german,age,Feldman-GaussianNB,lambda=1.0,1,0.9028022731726436,0.9028022731726436,0.941896561822761,0.810740354535975,0.7095808383233533,0.6644736842105263,0.7472527472527473,0.662654483687694,0.621301775147929,0.5923240938166311,0.8492942072277866,0.7106508875739646,0.616557734204793,0.2779183802594116,0.8,0.7374869655891554,0.9010660980810234,0.4277707001457723,0.8257080610021786,1.13381841189497
82,german,age,Feldman-GaussianNB,lambda=1.0,2,0.9522326064382142,0.9522326064382142,0.9609838846480068,0.955683624801272,0.6616766467065869,0.6646706586826348,0.6586826347305389,0.658449957591179,0.3478260869565217,0.3563492063492064,0.9886556403731976,0.6507916561950239,0.6096461949265688,0.14583333333333334,0.9537572254335259,0.9410771065182829,1.03015873015873,0.3828877107958617,0.9949933244325768,1.0833333333333333
83,german,age,Feldman-GaussianNB,lambda=1.0,3,1.044317274421081,1.044317274421081,1.0368199911543563,0.9774083546462063,0.6347305389221557,0.6273291925465838,0.6416184971098265,0.6119526758071651,0.2901234567901235,0.2591911764705882,0.9231534719150818,0.6247128911857595,0.5720914180535317,0.16666666666666666,0.9593023255813954,0.9524722932651322,0.8933823529411764,0.3386001750400803,0.940562926604801,1.1111111111111112
84,german,age,Feldman-GaussianNB,lambda=1.0,4,1.0009478672985783,1.0009478672985783,1.000757575757576,0.9649073554183044,0.6047904191616766,0.63125,0.5804597701149425,0.561038961038961,0.30994152046783624,0.29035433070866146,0.8493506493506493,0.6120259749578445,0.5039353419092756,0.2109164420485175,0.9141104294478528,0.9021617069062324,0.9192913385826772,0.27967107597990004,0.8135578876100203,1.0067385444743937
85,german,age,Feldman-GaussianNB,lambda=1.0,5,1.0002442002442002,1.0002442002442002,1.0002003205128205,0.9772727272727272,0.6317365269461078,0.6071428571428571,0.6566265060240963,0.6037660256410257,0.3136094674556213,0.2986559139784946,0.8950320512820513,0.6355926125156894,0.5445684523809524,0.12577639751552794,0.9575757575757576,0.9507575757575758,0.936021505376344,0.353183529250412,0.8796130952380953,1.0341614906832295
86,german,age,Feldman-GaussianNB,lambda=1.0,6,1.0651798752157176,1.0651798752157176,1.05823055028463,1.0151515151515151,0.5568862275449101,0.5337423312883436,0.5789473684210527,0.5224739089184061,0.17045454545454544,0.1380952380952381,0.8905360531309299,0.5788981588032222,0.4878286949850038,0.03448275862068965,0.9873417721518988,0.9924242424242424,0.8904761904761904,0.2676722076859971,0.905698542233382,0.9310344827586208
87,german,age,Feldman-GaussianNB,lambda=1.0,7,1.109892301555644,1.109892301555644,1.0904019688269069,1.0286563936198974,0.5898203592814372,0.5748502994011976,0.6047904191616766,0.5378452283292317,0.2529411764705882,0.20796130952380956,0.8228602679792181,0.5959827833572453,0.4999271880005825,0.17907801418439714,0.9390243902439024,0.9486347661530145,0.8221726190476191,0.2626507379188557,0.8255424493956603,0.9751773049645391
88,german,age,Feldman-GaussianNB,lambda=1.0,8,0.9603547209181011,0.9603547209181011,0.967439618700798,0.9395674300254452,0.6197604790419161,0.6163522012578616,0.6228571428571429,0.5734750709580678,0.3184357541899441,0.3049645390070922,0.8389653510416109,0.6430888448369075,0.4927248677248677,0.09858156028368796,0.967741935483871,0.9468829516539441,0.9432624113475178,0.36706911191599817,0.8002645502645502,1.0695035460992908
89,german,age,Feldman-GaussianNB,lambda=1.0,9,0.8058905380333953,0.8058905380333953,0.8924717368961974,0.9630555555555556,0.7185628742514971,0.75,0.6910112359550562,0.7311151079136691,0.6848484848484848,0.7191863264323544,1.037769784172662,0.7181638873946565,0.7138961038961038,0.2540322580645161,0.7514792899408284,0.7384722222222222,1.1100144439094848,0.4374272345681693,1.0122077922077923,0.943548387096774
90,german,age,Feldman-LR,lambda=1.0,0,0.7530548451264564,0.7530548451264564,0.8574241181296145,0.9980099502487564,0.7155688622754491,0.7118644067796609,0.7197452229299363,0.7457205359584358,0.6647058823529411,0.7194167155999217,1.102761826633853,0.7164992826398853,0.7199346405228759,0.2281364468864469,0.7682926829268293,0.7676616915422886,1.2021922098257976,0.4349294578883212,1.0934640522875818,0.9027014652014652
91,german,age,Feldman-LR,lambda=1.0,1,0.9133507284192216,0.9133507284192216,0.9533181046096176,0.9900938477580812,0.7604790419161677,0.75,0.7692307692307693,0.7610261816903883,0.7278106508875741,0.7333688699360341,1.0017571604287472,0.7608750224134839,0.7281263809102958,0.20575,0.7939393939393941,0.7906673618352451,1.0189765458422175,0.5226504878134696,0.9631020768890852,0.9635
92,german,age,Feldman-LR,lambda=1.0,2,0.7570842654735273,0.7570842654735273,0.8618532654792197,0.839825119236884,0.7455089820359282,0.7604790419161677,0.7305389221556886,0.7370653095843935,0.7142857142857143,0.7452380952380953,0.9703138252756572,0.7444260941370768,0.7562242909720719,0.27358083315346426,0.7745664739884393,0.7287360890302067,1.1095238095238096,0.4900235363910628,1.0359385148300495,1.086984675156486
93,german,age,Feldman-LR,lambda=1.0,3,0.9298457087753136,0.9298457087753136,0.9678239716939409,0.9219948849104859,0.7335329341317365,0.7577639751552795,0.7109826589595376,0.7177686864219373,0.7901234567901234,0.7807904411764706,0.9468155683325962,0.7351780074648291,0.755511588468061,0.3125,0.6802325581395349,0.6566496163682864,0.9678308823529412,0.4723179103468466,0.9372526851328434,1.0416666666666663
94,german,age,Feldman-LR,lambda=1.0,4,1.168141592920354,1.168141592920354,1.071969696969697,0.9823133071308254,0.7215568862275449,0.75,0.6954022988505747,0.6821428571428572,0.7719298245614035,0.7127773801002147,0.8642857142857143,0.7203207405015606,0.6499367888748421,0.27757805108798483,0.6687116564417178,0.6626895002807411,0.7562634216177524,0.4433940958561116,0.6715549936788874,0.9591296121097446
95,german,age,Feldman-LR,lambda=1.0,5,0.962406015037594,0.962406015037594,0.98046875,1.0530303030303032,0.7574850299401198,0.75,0.7650602409638554,0.7615685096153846,0.7396449704142012,0.7376344086021505,1.0153245192307692,0.7577012730858885,0.7258530942741469,0.20293933708567852,0.7757575757575758,0.7916666666666667,0.9913978494623656,0.5155967288974266,0.9329091960670908,0.9018136335209506
96,german,age,Feldman-LR,lambda=1.0,6,0.9424133811230584,0.9424133811230584,0.9714184060721064,0.8962703962703963,0.7365269461077845,0.7607361963190185,0.7134502923976608,0.7074833965844403,0.7329545454545454,0.7083333333333333,0.9076138519924098,0.7367304372842347,0.6634738186462323,0.25315195753151953,0.7405063291139241,0.7057109557109558,0.9166666666666666,0.4728491238469507,0.8454661558109834,1.0391506303915063
97,german,age,Feldman-LR,lambda=1.0,7,0.6167354279064846,0.6167354279064846,0.8018594476346732,0.7666937010002703,0.7335329341317365,0.7365269461077845,0.7305389221556886,0.7195242001640689,0.7529411764705882,0.7719494047619048,0.9522559474979492,0.7331779053084648,0.6940942269409422,0.2711103723404256,0.7134146341463414,0.6351716680183833,1.0751488095238095,0.4668164917868481,0.8845388188453882,1.0109707446808511
98,german,age,Feldman-LR,lambda=1.0,8,0.7291782189198179,0.7291782189198179,0.8692229422160338,0.9526081424936388,0.7754491017964071,0.8238993710691824,0.7314285714285714,0.7802977561184599,0.7988826815642458,0.8088330109606705,1.0168692764954748,0.7736348891692197,0.7297637795275591,0.19373401534526852,0.7483870967741936,0.7320292620865141,1.041908446163765,0.548070393774034,0.900472440944882,0.9168797953964194
99,german,age,Feldman-LR,lambda=1.0,9,0.7588717015468607,0.7588717015468607,0.8638232271325796,0.8275,0.7485029940119761,0.7628205128205128,0.7359550561797753,0.7277106885919835,0.7090909090909091,0.7217140105922003,0.9374357656731755,0.7480365788058096,0.7059447983014862,0.2521952479338843,0.7869822485207101,0.7262500000000001,1.0404429465575349,0.4977898644882341,0.921443736730361,1.0581095041322317
100,german,age,Feldman-DecisionTree,lambda=1.0,0,0.6690042075736325,0.6690042075736325,0.8063986874487286,0.8900497512437808,0.7724550898203593,0.8192090395480226,0.7197452229299363,0.7869291769209735,0.7235294117647059,0.7755920923859856,1.0493300519551545,0.7733500717360114,0.7719235364396655,0.1906926406926407,0.8231707317073171,0.7883084577114428,1.1924055588177724,0.548830305791031,1.0857825567502988,0.9995670995670995
101,german,age,Feldman-DecisionTree,lambda=1.0,1,0.8422688422688422,0.8422688422688422,0.9167691676916768,1.059958289885297,0.8622754491017964,0.8947368421052632,0.8351648351648352,0.8907631933462192,0.8461538461538461,0.8818763326226013,1.0914894863234346,0.8624708624708625,0.8803696303696305,0.09888392857142857,0.8787878787878788,0.8985922836287801,1.121961620469083,0.7250977606139887,1.0964035964035963,0.9165178571428572
102,german,age,Feldman-DecisionTree,lambda=1.0,2,0.8516548463356974,0.8516548463356974,0.9201653944020356,0.8447933227344991,0.7874251497005988,0.844311377245509,0.7305389221556886,0.7637828668363019,0.7763975155279503,0.7746031746031746,0.9168787107718406,0.7870426883998134,0.7794970986460348,0.24888747616020346,0.7976878612716763,0.7532790143084259,0.9936507936507936,0.5742193968942647,0.9561573178594456,1.1176096630642085
103,german,age,Feldman-DecisionTree,lambda=1.0,3,0.9555455770094295,0.9555455770094295,0.9781070322865988,1.0413469735720375,0.8413173652694611,0.8757763975155279,0.8092485549132948,0.8565900044228217,0.8641975308641975,0.8816636029411764,1.0515258735072976,0.8419824863623313,0.8806059160305344,0.16574074074074074,0.8197674418604651,0.8322676896845695,1.0602022058823528,0.6838545400166328,1.0512881679389312,0.9462962962962964
104,german,age,Feldman-DecisionTree,lambda=1.0,4,0.8498993963782696,0.8498993963782696,0.9192640692640692,1.045199326221224,0.8173652694610778,0.88125,0.7586206896551724,0.8214826839826841,0.7894736842105263,0.7914280601288475,1.0141774891774893,0.818049725540846,0.7643045774647887,0.12963761863675582,0.8466257668711656,0.8620157215047726,1.008052970651396,0.6364763380266061,0.9088908450704224,0.8986194995685937
105,german,age,Feldman-DecisionTree,lambda=1.0,5,0.8082663605051664,0.8082663605051664,0.8996394230769231,1.0075757575757576,0.8383233532934131,0.8452380952380952,0.8313253012048193,0.8499599358974359,0.8343195266272192,0.8517025089605734,1.0436698717948718,0.8383718845257306,0.8384215287200362,0.14162112932604734,0.8424242424242424,0.8446969696969697,1.0743727598566308,0.6766952360788623,1.020126639529625,0.9389799635701276
106,german,age,Feldman-DecisionTree,lambda=1.0,6,0.8959563834620626,0.8959563834620626,0.9456831119544592,1.027972027972028,0.7934131736526946,0.8159509202453987,0.7719298245614035,0.8046726755218216,0.7670454545454546,0.7813492063492063,1.0358159392789374,0.7949151323360184,0.7595920349684313,0.15291375291375292,0.8227848101265823,0.8321678321678322,1.0484126984126985,0.5891421194243397,0.9980573093734822,0.9365967365967366
107,german,age,Feldman-DecisionTree,lambda=1.0,7,0.6657004830917874,0.6657004830917874,0.8107738583538421,0.967558799675588,0.7724550898203593,0.8143712574850299,0.7305389221556886,0.7976483456385015,0.7411764705882353,0.7881324404761905,1.085862729012852,0.7730272596843616,0.7738461538461539,0.18281092012133468,0.8048780487804879,0.7939983779399837,1.185639880952381,0.546760979906272,1.0676923076923075,0.9134479271991912
108,german,age,Feldman-DecisionTree,lambda=1.0,8,0.5698808234019501,0.5698808234019501,0.7661329191881325,0.8610050890585242,0.8083832335329342,0.8176100628930818,0.8,0.8166336421571252,0.7932960893854749,0.8255963894261766,1.028704546671665,0.8095512704991891,0.7744755244755245,0.15476190476190474,0.8258064516129032,0.7778307888040712,1.136041263700838,0.6175464459749687,0.9965034965034965,0.9761904761904762
109,german,age,Feldman-DecisionTree,lambda=1.0,9,0.6550099206349207,0.6550099206349207,0.8213001027749229,0.9475,0.8203592814371258,0.8717948717948718,0.7752808988764045,0.8493062692702981,0.8363636363636363,0.8992537313432836,1.0871017471736897,0.8205486820871436,0.90625,0.18182734973779752,0.8047337278106509,0.78625,1.2014925373134329,0.641235353277085,1.1875,0.9606696248487292
110,german,age,Feldman-SVM-DIavgall,lambda=1.0,0,0.9263709853615903,0.9263709853615903,0.9447087776866284,1.1348258706467662,0.5778443113772455,0.5988700564971752,0.554140127388535,0.6160514082581351,0.3411764705882353,0.3924447054218047,1.13021602406344,0.5821736011477762,0.5605108877721943,0.2521645021645021,0.8231707317073171,0.8659203980099502,1.189469563515365,0.18719773823959684,1.045644891122278,0.6861471861471862
111,german,age,Feldman-SVM-DIavgall,lambda=0.95,1,0.8560372739477218,0.8560372739477218,0.8932232179464652,1.0899374348279458,0.592814371257485,0.6710526315789473,0.5274725274725275,0.6394306800210859,0.3727810650887574,0.4461620469083155,1.1497100685292567,0.5954814416352878,0.5861318407960199,0.2580745341614907,0.8181818181818182,0.8478884254431701,1.2505330490405118,0.2130022995852396,1.0777363184079602,0.7447204968944099
112,german,age,Feldman-SVM-DIavgall,lambda=0.95,2,0.9187293729372938,0.9187293729372938,0.9373409669211196,1.0560413354531002,0.5748502994011976,0.5988023952095808,0.5508982035928144,0.6081424936386768,0.3105590062111801,0.3634920634920635,1.1170483460559797,0.5656841273830467,0.5860027179188507,0.3357142857142857,0.8208092485549133,0.8368441971383148,1.1873015873015873,0.15315234463440278,1.0828965249466125,0.8047619047619048
113,german,age,Feldman-SVM-DIavgall,lambda=1.0,3,0.9622522805913808,0.9622522805913808,0.9734630694383016,1.1798806479113384,0.5778443113772455,0.6211180124223602,0.5375722543352601,0.6364440513047325,0.3765432098765432,0.4434742647058824,1.1977001326846528,0.5719925351708297,0.6070099976749593,0.3023590333716916,0.7674418604651163,0.8218243819266837,1.2306985294117647,0.15667530406367042,1.133806091606603,0.6680092059838896
114,german,age,Feldman-SVM-DIavgall,lambda=1.0,4,1.0147341447789875,1.0147341447789875,1.0124458874458877,1.0325659741718136,0.5389221556886228,0.5625,0.5172413793103449,0.5088744588744588,0.19883040935672516,0.1932712956335004,0.8965367965367965,0.5472679654145589,0.473542600896861,0.2829268292682927,0.8957055214723927,0.9067939359910164,0.9770937723693628,0.13137431250617554,0.8529147982062779,0.8341463414634147
115,german,age,Feldman-SVM-DIavgall,lambda=0.95,5,0.9155195681511472,0.9155195681511472,0.9372996794871796,1.0757575757575757,0.5568862275449101,0.5654761904761905,0.5481927710843374,0.5772235576923077,0.33136094674556216,0.3673835125448029,1.0763221153846154,0.5596198673121751,0.5325719960278054,0.3272727272727273,0.7878787878787878,0.8106060606060606,1.1541218637992832,0.13390059050491335,0.9914597815292948,0.7454545454545455
116,german,age,Feldman-SVM-DIavgall,lambda=0.85,6,0.6702508960573477,0.6702508960573477,0.7381404174573055,1.0355477855477857,0.5538922155688623,0.5398773006134969,0.5672514619883041,0.6327087286527514,0.3181818181818182,0.4579365079365079,1.2507115749525617,0.5673187571921751,0.5810185185185185,0.29217980295566504,0.8164556962025317,0.8283799533799534,1.4730158730158731,0.1543269688584374,1.1712962962962965,0.6915024630541872
117,german,age,Feldman-SVM-DIavgall,lambda=0.95,7,0.7166631995007281,0.7166631995007281,0.7765381460213289,1.027034333603677,0.5808383233532934,0.5748502994011976,0.5868263473053892,0.6286573694284934,0.3411764705882353,0.4345238095238095,1.1629751162154771,0.585222381635581,0.5652067231014599,0.2809523809523809,0.8292682926829268,0.8383346850500135,1.369047619047619,0.19487448533584406,1.0490737332842597,0.7047619047619048
118,german,age,Feldman-SVM-DIavgall,lambda=1.0,8,0.9910427477143564,0.9910427477143564,0.99223477748621,1.0464376590330788,0.4850299401197605,0.4779874213836478,0.4914285714285714,0.4622181759760081,0.1452513966480447,0.1532882011605416,0.9206340705831949,0.5113353757433772,0.430327868852459,0.3428571428571429,0.8774193548387097,0.8934478371501272,1.0338491295938104,0.03311334870951675,0.860655737704918,0.7142857142857143
119,german,age,Feldman-SVM-DIavgall,lambda=1.0,9,1.042726679712981,1.042726679712981,1.0336587872559095,1.0119444444444443,0.5808383233532934,0.5641025641025641,0.5955056179775281,0.5556911613566291,0.28484848484848485,0.2621569571497352,0.9243319630010278,0.5773354850277927,0.52451856263649,0.31101694915254235,0.8698224852071006,0.8740277777777778,0.927298988926336,0.1910058423743909,0.9074846138574548,0.9779661016949152
120,german,age,Feldman-SVM-accuracy,lambda=0.65,0,0.7358120005417851,0.7358120005417851,0.7866557287394038,0.9562189054726368,0.6317365269461078,0.6836158192090396,0.5732484076433121,0.6660924254853705,0.3705882352941177,0.4565472695243688,1.1170905113480996,0.6365136298421807,0.6021198997036699,0.18907563025210086,0.902439024390244,0.8885572139303483,1.3176746917204931,0.3211949874162012,1.0640528835194891,0.9075630252100841
121,german,age,Feldman-SVM-accuracy,lambda=0.85,1,0.6664431030628214,0.6664431030628214,0.7378316640309259,1.0534410844629822,0.6077844311377245,0.6710526315789473,0.554945054945055,0.6912961986762725,0.3727810650887574,0.5200426439232411,1.2682012534411058,0.610632956786803,0.6487409304310713,0.2396551724137931,0.8484848484848485,0.8661366006256517,1.5027718550106608,0.25112557837402666,1.2176696542893726,0.7206896551724138
122,german,age,Feldman-SVM-accuracy,lambda=0.75,2,0.8712832550860721,0.8712832550860721,0.8953562340966922,1.120031796502385,0.6017964071856288,0.6467065868263473,0.5568862275449101,0.6656064461407973,0.3043478260869565,0.4007936507936508,1.2243426632739611,0.5914802714249812,0.6252416459541563,0.22789115646258504,0.8786127167630058,0.9129570747217806,1.3412698412698414,0.22461690888175728,1.1612814139740404,0.6394557823129252
123,german,age,Feldman-SVM-accuracy,lambda=0.7,3,0.9631983446644988,0.9631983446644988,0.972467934542238,1.0413469735720375,0.5868263473053892,0.5652173913043478,0.6069364161849711,0.6037704555506413,0.3395061728395062,0.3660386029411765,1.0571649712516584,0.5796368073499857,0.5773254025228182,0.3256087981146897,0.8197674418604651,0.8322676896845695,1.0914522058823528,0.18204992365208186,1.0290226643421188,0.8750981932443047
124,german,age,Feldman-SVM-accuracy,lambda=0.6,4,0.961344537815126,0.961344537815126,0.9701298701298702,0.9609769792251543,0.5658682634730539,0.56875,0.5632183908045977,0.536417748917749,0.304093567251462,0.3012705798138869,0.8985930735930736,0.5722921823987371,0.48623680241327294,0.3138888888888889,0.8404907975460123,0.8272038180797305,0.9883679312813172,0.17082282695185552,0.8352187028657617,0.9277777777777778
125,german,age,Feldman-SVM-accuracy,lambda=0.75,5,0.8122248122248122,0.8122248122248122,0.8547676282051282,1.0,0.5748502994011976,0.6130952380952381,0.536144578313253,0.5978565705128205,0.3372781065088757,0.3926523297491039,1.086338141025641,0.577729962345347,0.5482374768089053,0.3103448275862069,0.8181818181818182,0.8181818181818182,1.2369175627240143,0.17709066731586198,1.0055658627087198,0.7931034482758621
